X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,CITY_NAME2,POP_updated,POP_updated_year,POP_SOURCE_updated,comments
401863.292,6710576.034,1951,946,Middelburg,NLD-ZLN,Zeeland,NL,Netherlands,Provincial capital,0,0, ,31200,0, ,Middelburg,40300,2021,citypopulation.de,
358449.0252,6658524.694,1952,947,Bruges,BEL-WVL,West-Vlaanderen,BE,Belgium,Provincial capital,117260,5,"100,000 to 249,999",31290,0,UN_Data_2010_2020,Bruges,119869,2024,citypopulation.de,
492700.3379,6657992.15,1953,948,Antwerpen,BEL-ANT,Antwerpen,BE,Belgium,Provincial capital,503138,3,"500,000 to 999,999",31250,1,UN_Data_2010_2020,Antwerpen,544759,2024,citypopulation.de,
415889.5389,6629788.751,1954,949,Gent,BEL-OVL,Oost-Vlaanderen,BE,Belgium,Provincial capital,248739,5,"100,000 to 249,999",31270,0,UN_Data_2010_2020,Gent,269597,2024,citypopulation.de,
610475.7972,6614928.752,1955,950,Hasselt,BEL-LMB,Limburg,BE,Belgium,Provincial capital,0,0, ,0,0, ,Hasselt,80828,2024,citypopulation.de,
340971.3154,6556455.482,1956,951,Lille,FRA-NPC,Nord-Pas-de-Calais,FR,France,Provincial capital,232741,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Lille,236710,2021,citypopulation.de,
486243.2507,6592512.099,1957,952,Brussels,BEL-BRS,Bruxelles-Brussel,BE,Belgium,National capital and provincial capital enclave,1550299,2,"1,000,000 to 4,999,999",31260,0,UN_Data_2010_2020,Brussels,196828,2024,citypopulation.de,
515632.2469,6870405.154,1958,953,Haarlem,NLD-NHL,Noord-Holland,NL,Netherlands,Provincial capital,156645,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Haarlem,208270,2021,citypopulation.de,
544891.0211,6867859.513,1959,954,Amsterdam,NLD-NHL,Noord-Holland,NL,Netherlands,National capital,821752,3,"500,000 to 999,999",31060,0,UN_Data_2010_2020,Amsterdam,1136210,2021,citypopulation.de,
569065.2799,6818227.166,1960,955,Utrecht,NLD-UTR,Utrecht,NL,Netherlands,Provincial capital,334176,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Utrecht,396315,2021,citypopulation.de,
476559.112,6813878.548,1961,956,The Hague,NLD-ZHL,Zuid-Holland,NL,Netherlands,Provincial capital,0,0, ,0,0, ,The Hague,851010,2021,citypopulation.de,
499284.6628,6786682.349,1962,957,Rotterdam,NLD-ZHL,Zuid-Holland,NL,Netherlands,Other,623652,3,"500,000 to 999,999",31140,0,UN_Data_2010_2020,Rotterdam,868135,2021,citypopulation.de,
731926.1359,7023609.794,1963,958,Groningen,NLD-GRN,Groningen,NL,Netherlands,Provincial capital,200336,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Groningen,218105,2021,citypopulation.de,
644205.9253,7019892.71,1964,959,Leeuwarden,NLD-FRS,Friesland,NL,Netherlands,Provincial capital,107691,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Leeuwarden,97070,2021,citypopulation.de,
729142.9335,6982998.104,1965,960,Assen,NLD-DRN,Drenthe,NL,Netherlands,Provincial capital,0,0, ,0,0, ,Assen,67500,2021,citypopulation.de,
678714.53,6895431.615,1966,961,Zwolle,NLD-OVR,Overijssel,NL,Netherlands,Provincial capital,123861,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Zwolle,125820,2021,citypopulation.de,
659345.2764,6797955.256,1967,962,Arnhem,NLD-GLD,Gelderland,NL,Netherlands,Provincial capital,152293,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Arnhem,113565,2021,citypopulation.de,
754222.8697,6708311.798,1968,963,Duisburg,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Other,498110,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Duisburg,501415,2022,citypopulation.de,
756749.6072,6664034.363,1969,964,Dusseldorf,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Provincial capital,617280,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Dusseldorf,611258,2022,citypopulation.de,
631961.0061,6595331.667,1970,965,Maastricht,NLD-LMB,Limburg,NL,Netherlands,Provincial capital,122397,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Maastricht,116630,2021,citypopulation.de,
831157.8852,6712689.518,1971,966,Dortmund,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Other,586600,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Dortmund,598246,2022,citypopulation.de,
792866.2112,6684160.767,1972,967,Essen,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Other,583393,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Essen,571039,2022,citypopulation.de,
771986.132,6611102.265,1973,968,Cologne,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Other,1058000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Cologne,1017355,2022,citypopulation.de,
790348.5002,6574473.567,1974,969,Bonn,DEU-NWS,Nordrhein-Westfalen,GM,Germany,Other,325490,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Bonn,321544,2022,citypopulation.de,
669921.0736,5982648.675,1975,970,Besancon,FRA-FRC,Franche-Comte,FR,France,Provincial capital,135448,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Besancon,119198,2021,citypopulation.de,
770664.6616,5941910.693,1976,971,Neuchatel,CHE-NCH,Neuchatel,SZ,Switzerland,Provincial capital,0,0, ,0,1, ,Neuchatel,44898,2023,citypopulation.de,
795933.953,5909489.861,1977,972,Fribourg,CHE-FRB,Fribourg,SZ,Switzerland,Provincial capital,109106,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Fribourg,38660,2023,citypopulation.de,
737269.1427,5864883.058,1978,973,Lausanne,CHE-VAU,Vaud,SZ,Switzerland,Provincial capital,139111,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Lausanne,144160,2023,citypopulation.de,
818643.4586,5818732.68,1979,974,Sion,CHE-VAL,Valais,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Sion,36624,2023,citypopulation.de,
682834.2349,5812779.796,1980,975,Geneva,CHE-GEN,Geneve,SZ,Switzerland,Provincial capital,201818,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Geneva,206635,2023,citypopulation.de,
814302.3451,5738303.144,1981,976,Aosta,ITA-VDA,Valle d'Aosta,IT,Italy,Provincial capital,0,0, ,0,0, ,Aosta,,,,
853422.5654,5633316.115,1982,977,Turin,ITA-PMN,Piemonte,IT,Italy,Other,879111,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Turin,846926,2024,citypopulation.de,
843356.7321,6031819.953,1983,978,Basel,CHE-BST,Basel-Stadt,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Basel,176329,2023,citypopulation.de,
861279.2673,6021271.588,1984,979,Liestal,CHE-BLN,Basel-Landschaft,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Liestal,15834,2023,citypopulation.de,
894341.1719,6005966.622,1985,980,Aarau,CHE-AAR,Aargau,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Aarau,22290,2023,citypopulation.de,
817641.5838,6002677.509,1986,981,Delemont,CHE-JUR,Jura,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Delemont,12739,2023,citypopulation.de,
839014.6054,5976747.11,1987,982,Solothurn,CHE-SLT,Solothurn,SZ,Switzerland,Provincial capital,0,0, ,0,1, ,Solothurn,16855,2023,citypopulation.de,
924286.2228,5951546.795,1988,983,Luzern,CHE-LZR,Luzern,SZ,Switzerland,Provincial capital,81691,6,"50,000 to 99,999",0,1,UN_Data_2010_2020,Luzern,85534,2023,citypopulation.de,
933224.9515,5933917.101,1989,984,Stans,CHE-NDW,Nidwalden,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Stans,8377,2023,citypopulation.de,
828884.6283,5933589.822,1990,985,Bern,CHE-BER,Bern,SZ,Switzerland,National and provincial capital,133883,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Bern,136988,2023,citypopulation.de,
917606.7137,5925603.843,1991,986,Sarnen,CHE-OBW,Obwalden,SZ,Switzerland,Provincial capital,0,0, ,0,0, ,Sarnen,10742,2023,citypopulation.de,
917384.2918,6459101.562,1992,987,Wiesbaden,DEU-HSS,Hessen,GM,Germany,Provincial capital,278654,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Wiesbaden,284260,2022,citypopulation.de,
918274.9741,6446622.568,1993,988,Mainz,DEU-RPF,Rheinland-Pfalz,GM,Germany,Provincial capital,215110,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Mainz,220386,2022,citypopulation.de,
686474.0581,6426090.097,1994,989,Diekirch,LUX-DKR,Diekirch,LU,Luxembourg,Provincial capital,0,0, ,0,1, ,Diekirch,7244,2024,citypopulation.de,
705019.7761,6394481.976,1995,990,Grevenmacher,LUX-GRV,Grevenmacher,LU,Luxembourg,Provincial capital,0,0, ,0,1, ,Grevenmacher,5193,2024,citypopulation.de,
647512.1158,6391609.083,1996,991,Arlon,BEL-LXM,Luxembourg,BE,Belgium,Provincial capital,0,0, ,0,0, ,Arlon,31310,2024,citypopulation.de,
681275.329,6378663.095,1997,992,Luxembourg,LUX-LXM,Luxembourg,LU,Luxembourg,National and provincial capital,119215,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Luxembourg,134697,2024,citypopulation.de,
784246.0832,6321141.272,1998,993,Saarbrucken,DEU-SRL,Saarland,GM,Germany,Provincial capital,180966,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Saarbrucken,179296,2022,citypopulation.de,
687731.4031,6221749.819,1999,994,Nancy,FRA-LOR,Lorraine,FR,France,Provincial capital,105162,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Nancy,104260,2021,citypopulation.de,
864729.7353,6204398.995,2000,995,Strasbourg,FRA-ALS,Alsace,FR,France,Provincial capital,277270,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Strasbourg,291313,2021,citypopulation.de,
762538.434,8668032.681,2001,996,Hermansverk,NOR-SOF,Sogn Og Fjordane,NO,Norway,Provincial capital,0,0, ,0,0, ,Hermansverk,,,,
717009.2067,8541356.884,2002,997,Vossavangen,NOR-HRD,Hordaland,NO,Norway,Provincial capital,0,0, ,0,0, ,Vossavangen,,,,
634072.9639,8174628.158,2003,998,Stavanger,NOR-RGL,Rogaland,NO,Norway,Provincial capital,0,0, ,23480,0, ,Stavanger,234757,2023,citypopulation.de,
882541.0779,8009660.833,2004,999,Kristiansand,NOR-VAG,Vest-Agder,NO,Norway,Provincial capital,0,0, ,23550,0, ,Kristiansand,66576,2023,citypopulation.de,
2329137.971,1635553.261,2005,1000,Biltine,TCD-BLT,Biltine,CD,Chad,Provincial capital,0,0, ,0,1, ,Biltine,23472,2009,citypopulation.de,
1813060.917,6577014.616,2006,1506,Walbrzych,POL-WLB,Walbrzych,PL,Poland,Provincial capital,111803,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Walbrzych,100294,2023,citypopulation.de,
1567490.237,6561897.091,2007,1507,Usti Nad Labem,CZE-SVC,Severocesky,EZ,Czech Republic,Provincial capital,93040,6,"50,000 to 99,999",0,0,UN_Data_2010_2020,Usti Nad Labem,89713,2021,citypopulation.de,
2064976.478,7271811.739,2008,1508,Gdynia,POL-GDN,Gdansk,PL,Poland,Other,243496,5,"100,000 to 249,999",28740,0,UN_Data_2010_2020,Gdynia,241189,2023,citypopulation.de,
2282383.452,7305400.446,2009,1509,Kaliningrad,RUS-KNG,Kaliningradskaya oblast',RS,Russia,Provincial capital,437456,4,"250,000 to 499,999",28690,0,UN_Data_2010_2020,Kaliningrad,490449,2021,citypopulation.de,
1896105.368,7258143.109,2010,1510,Slupsk,POL-SLP,Slupsk,PL,Poland,Provincial capital,90157,6,"50,000 to 99,999",0,1,UN_Data_2010_2020,Slupsk,85504,2023,citypopulation.de,
2073325.109,7239779.893,2011,1511,Gdansk,POL-GDN,Gdansk,PL,Poland,Provincial capital,464834,4,"250,000 to 499,999",28710,1,UN_Data_2010_2020,Gdansk,487371,2023,citypopulation.de,
2160154.656,7200327.261,2012,1512,Elblag,POL-ELB,Elblag,PL,Poland,Provincial capital,118397,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Elblag,112923,2023,citypopulation.de,
2281159.156,7128223.182,2013,1513,Olsztyn,POL-OLS,Olsztyn,PL,Poland,Provincial capital,174023,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Olsztyn,126077,2023,citypopulation.de,
2006978.915,7003741.267,2014,1514,Bydgoszcz,POL-BYD,Bydgoszcz,PL,Poland,Provincial capital,351273,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Bydgoszcz,326434,2023,citypopulation.de,
2071767.198,6985032.704,2015,1515,Torun,POL-TOR,Torun,PL,Poland,Provincial capital,199531,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Torun,194771,2023,citypopulation.de,
2122529.216,6917968.096,2016,1516,Wloclawek,POL-WLC,Wloclawek,PL,Poland,Provincial capital,109751,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Wloclawek,100807,2023,citypopulation.de,
1879851.955,6872046.865,2017,1517,Poznan,POL-PZN,Poznan,PL,Poland,Provincial capital,536692,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Poznan,538439,2023,citypopulation.de,
2031803.381,6836369.124,2018,1518,Konin,POL-KON,Konin,PL,Poland,Provincial capital,0,0, ,0,1, ,Konin,67066,2023,citypopulation.de,
2012990.163,6756486.645,2019,1519,Kalisz,POL-KLS,Kalisz,PL,Poland,Provincial capital,100223,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Kalisz,93137,2023,citypopulation.de,
1896661.422,6642902.183,2020,1520,Wroclaw,POL-WRC,Wroclaw,PL,Poland,Provincial capital,636722,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Wroclaw,673743,2023,citypopulation.de,
1995735.87,6563126.836,2021,1521,Opole,POL-OPO,Opole,PL,Poland,Provincial capital,127434,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Opole,126077,2023,citypopulation.de,
2168058.443,6760083.932,2022,1522,Lodz,POL-LOD,Lodz,PL,Poland,Provincial capital,686874,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Lodz,652015,2023,citypopulation.de,
2085347.625,6727404.326,2023,1523,Sieradz,POL-SRD,Sieradz,PL,Poland,Provincial capital,0,0, ,0,1, ,Sieradz,38729,2023,citypopulation.de,
2128317.048,6587754.191,2024,1524,Czestochowa,POL-CZS,Czestochowa,PL,Poland,Provincial capital,221508,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Czestochowa,205969,2023,citypopulation.de,
2458045.264,7014876.868,2025,1525,Lomza,POL-LOM,Lomza,PL,Poland,Provincial capital,0,0, ,0,1, ,Lomza,59711,2023,citypopulation.de,
2400938.365,6997809.872,2026,1526,Ostroleca,POL-OST,Ostroleka,PL,Poland,Provincial capital,0,0, ,0,0, ,Ostroleca,48229,2023,citypopulation.de,
2295630.246,6961201.248,2027,1527,Ciechanow,POL-CCH,Ciechanow,PL,Poland,Provincial capital,0,0, ,0,1, ,Ciechanow,41740,2023,citypopulation.de,
2192103.456,6899274.201,2028,1528,Plock,POL-PLC,Plock,PL,Poland,Provincial capital,119175,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Plock,111190,2023,citypopulation.de,
2339031.489,6844536.595,2029,1529,Warsaw,POL-WRS,Warszawa,PL,Poland,National and provincial capital,1766212,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Warsaw,1861599,2023,citypopulation.de,
2480086.528,6830558.469,2030,1530,Siedlce,POL-SDL,Siedlce,PL,Poland,Provincial capital,0,0, ,0,1, ,Siedlce,75297,2023,citypopulation.de,
2242197.232,6792895.615,2031,1531,Skierniewice,POL-SKR,Skierniewice,PL,Poland,Provincial capital,0,0, ,0,1, ,Skierniewice,45184,2023,citypopulation.de,
2191992.245,6693962.305,2032,1532,Piotrkow Trybunalski,POL-PTR,Piotrkow,PL,Poland,Provincial capital,0,0, ,0,0, ,Piotrkow Trybunalski,66519,2023,citypopulation.de,
2355297.945,6691643.272,2033,1533,Radom,POL-RAD,Radom,PL,Poland,Provincial capital,211909,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Radom,196005,2023,citypopulation.de,
2296743.332,6598860.26,2034,1534,Kielce,POL-KIE,Kielce,PL,Poland,Provincial capital,194632,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Kielce,182295,2023,citypopulation.de,
2115070.254,6492586.247,2035,1535,Katowice,POL-KTW,Katowice,PL,Poland,Provincial capital,299674,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Katowice,279190,2023,citypopulation.de,
2120970.291,6415334.224,2036,1536,Bielsko-Biala,POL-BLS,Bielsko,PL,Poland,Provincial capital,169373,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Bielsko-Biala,165766,2023,citypopulation.de,
2032916.466,6414987.944,2037,1537,Ostrava,CZE-SVM,Severomoravsky,EZ,Czech Republic,Provincial capital,290450,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Ostrava,282450,2021,citypopulation.de,
2131768.51,6227483.605,2038,1538,Banska Bystrica,SVK-STR,Stredoslovensky,LO,Slovakia,Provincial capital,0,0, ,0,0, ,Banska Bystrica,74065,2023,citypopulation.de,
1906902.592,6131845.861,2039,1539,Bratislava,SVK-BRS,Bratislava,LO,Slovakia,National capital and provincial capital enclave,431214,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Bratislava,478040,2023,citypopulation.de,
1963453.437,6053452.374,2040,1540,Gyor,HUN-GSP,Gyor-Moson-Sopron,HU,Hungary,Provincial capital,131066,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Gyor,127599,2022,citypopulation.de,
2051952.106,6032314.249,2041,1541,Tatabanya,HUN-KMR,Komarom-Esztergom,HU,Hungary,Provincial capital,0,0, ,0,0, ,Tatabanya,65830,2022,citypopulation.de,
2125534.84,6026543.413,2042,1542,Budapest,HUN-BDP,Budapest,HU,Hungary,National capital and provincial capital enclave,1751010,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Budapest,1685342,2022,citypopulation.de,
2049392.32,5973305.395,2043,1543,Szekesfehervar,HUN-FEJ,Fejer,HU,Hungary,Provincial capital,160944,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Szekesfehervar,95045,2022,citypopulation.de,
1993843.331,5956939.775,2044,1544,Veszprem,HUN-VSZ,Veszprem,HU,Hungary,Provincial capital,0,0, ,0,1, ,Veszprem,55910,2022,citypopulation.de,
1980818.941,5838389.332,2045,1545,Kaposvar,HUN-SMG,Somogy,HU,Hungary,Provincial capital,0,0, ,0,0, ,Kaposvar,59397,2022,citypopulation.de,
2083121.453,5835647.395,2046,1546,Szekszard,HUN-TOL,Tolna,HU,Hungary,Provincial capital,0,0, ,0,0, ,Szekszard,29889,2022,citypopulation.de,
2028797.756,5792375.546,2047,1547,Pecs,HUN-BRN,Baranya,HU,Hungary,Provincial capital,143531,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Pecs,139330,2022,citypopulation.de,
2413406.719,6547509.292,2048,1548,Tarnobrzeg,POL-TRN,Tarnobrzeg,PL,Poland,Provincial capital,0,0, ,0,1, ,Tarnobrzeg,43712,2023,citypopulation.de,
2220267.179,6457019.387,2049,1549,Krakow,POL-KRK,Krakow,PL,Poland,Provincial capital,762776,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Krakow,806201,2023,citypopulation.de,
2450809.719,6453898.664,2050,1550,Rzeszow,POL-RZS,Rzeszow,PL,Poland,Provincial capital,188232,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Rzeszow,197268,2023,citypopulation.de,
2336930.548,6447487.688,2051,1551,Tarnow,POL-TRW,Tarnow,PL,Poland,Provincial capital,106408,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Tarnow,103129,2023,citypopulation.de,
2421755.332,6392933.124,2052,1552,Krosno,POL-KRS,Krosno,PL,Poland,Provincial capital,0,0, ,0,1, ,Krosno,44060,2023,citypopulation.de,
2304535.909,6381240.778,2053,1553,Nowy Sacz,POL-NSA,Nowy Sacz,PL,Poland,Provincial capital,0,0, ,0,1, ,Nowy Sacz,80358,2023,citypopulation.de,
2207020.385,6124340.901,2054,1554,Salgotarjan,HUN-NGR,Nograd,HU,Hungary,Provincial capital,0,0, ,0,0, ,Salgotarjan,31312,2022,citypopulation.de,
2315445.339,6124340.901,2055,1555,Miskolc,HUN-BAZ,Borsod-Abauj-Zemplen,HU,Hungary,Provincial capital,155086,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Miskolc,147533,2022,citypopulation.de,
2269025.447,6089404.824,2056,1556,Eger,HUN-HEV,Heves,HU,Hungary,Provincial capital,0,0, ,0,0, ,Eger,49182,2022,citypopulation.de,
2365539.115,6224109.957,2057,1557,Kosice,SVK-VYC,Vychodoslovensky,LO,Slovakia,Provincial capital,238927,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Kosice,225044,2023,citypopulation.de,
2418082.46,6099704.807,2058,1558,Nyiregyhaza,HUN-SSZ,Szabolcs-Szatmar-Bereg,HU,Hungary,Provincial capital,116960,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Nyiregyhaza,43228,2022,citypopulation.de,
2483649.201,6210963.717,2059,1559,Uzhhorod,UKR-ZKP,Zakarpats'ka,UP,Ukraine,Provincial capital,112436,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Uzhhorod,115449,2022,citypopulation.de,
2409065.587,6029345.979,2060,1560,Debrecen,HUN-HBI,Hajdu-Bihar,HU,Hungary,Provincial capital,201823,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Debrecen,199858,2022,citypopulation.de,
2247317.817,5969866.505,2061,1561,Szolnok,HUN-SZL,Jasz-Nagykun-Szolnok,HU,Hungary,Provincial capital,0,0, ,0,0, ,Szolnok,66061,2022,citypopulation.de,
2442572.299,5951546.795,2062,1562,Oradea,ROM-BIH,Bihor,RO,Romania,Provincial capital,0,0, ,0,0, ,Oradea,183105,2021,citypopulation.de,
2192214.667,5926744.685,2063,1563,Kecskemet,HUN-BKS,Bacs-Kiskun,HU,Hungary,Provincial capital,110663,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Kecskemet,108120,2022,citypopulation.de,
2348953.063,5888699.825,2064,1564,Bekescsaba,HUN-BEK,Bekes,HU,Hungary,Provincial capital,0,0, ,0,0, ,Bekescsaba,55164,2022,citypopulation.de,
2243867.349,5821469.39,2065,1565,Szeged,HUN-CSN,Csongrad,HU,Hungary,Provincial capital,204197,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Szeged,158797,2022,citypopulation.de,
2373999.951,5810848.974,2066,1566,Arad,ROM-ARA,Arad,RO,Romania,Provincial capital,0,0, ,0,1, ,Arad,145078,2021,citypopulation.de,
2364203.607,5741333.893,2067,1567,Timisoara,ROM-TIM,Timis,RO,Romania,Provincial capital,0,0, ,0,0, ,Timisoara,250849,2021,citypopulation.de,
2437005.894,5667449.941,2068,1568,Resita,ROM-CSV,Caras-Severin,RO,Romania,Provincial capital,0,0, ,0,0, ,Resita,58393,2021,citypopulation.de,
1743263.26,14476657.52,2069,1569,Longyearbyen,SJM,Svalbard and Jan Mayen,SV,Svalbard,National and provincial capital,0,0, ,20570,0, ,Longyearbyen,2465,2023,citypopulation.de,
2109949.669,10961188.29,2070,1570,Tromso,NOR-TRM,Troms,NO,Norway,Provincial capital,0,0, ,21310,0, ,Tromso,41915,2023,citypopulation.de,
1925827.002,10551798.34,2071,1571,Narvik,NOR-NRD,Nordland,NO,Norway,Other,0,0, ,22030,0, ,Narvik,14051,2023,citypopulation.de,
3311866.546,11095457.69,2072,1572,Vadso,NOR-FNN,Finnmark,NO,Norway,Provincial capital,0,0, ,20690,0, ,Vadso,,,,
3683116.491,10739613.98,2073,1573,Murmansk,RUS-MRM,Murmanskaya oblast',RS,Russia,Provincial capital,303754,4,"250,000 to 499,999",62950,0,UN_Data_2010_2020,Murmansk,270384,2021,citypopulation.de,
2639162.306,11292724.56,2074,1574,Hammerfest,NOR-FNN,Finnmark,NO,Norway,Other,0,0, ,20920,0, ,Hammerfest,,,,
3364186.475,7400388.892,2075,1575,Vitsyebsk,BLR-VTB,Vitebsk,BO,Belarus,Provincial capital,377932,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Vitsyebsk,,,,
3566342.906,7321023.107,2076,1576,Smolensk,RUS-SML,Smolenskaya oblast',RS,Russia,Provincial capital,330451,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Smolensk,316570,2021,citypopulation.de,
3377655.691,7153318.549,2077,1577,Mahilyow,BLR-MGL,Mogilev,BO,Belarus,Provincial capital,381353,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Mahilyow,353338,2023,citypopulation.de,
3448677.645,6880807.781,2078,1578,Homyel',BLR-GML,Gomel',BO,Belarus,Provincial capital,535693,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Homyel',501802,2023,citypopulation.de,
3485635.819,6710934.952,2079,1579,Chernihiv,UKR-CHH,Chernigov,UP,Ukraine,Provincial capital,283579,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Chernihiv,282747,2022,citypopulation.de,
3562224.196,5936640.025,2080,1580,Mykolayiv,UKR-MKL,Nikolayev,UP,Ukraine,Provincial capital,0,0, ,0,0, ,Mykolayiv,470011,2022,citypopulation.de,
